cafe_id,사업장명,카페이름,별점,방문자리뷰수,블로그리뷰수,주소,영업시간,전화번호,설명,메뉴,키워드,위도,경도,beverage,dessert,various_menu,special_menu,large_store,background,parking,talking,concentration,trendy_store,low_price,high_price,gift_packaging,common_keywords
2504,범물2동 로은,로은,0.0,2,1,대구 수성구 범안로20길 4 1층,,053-782-9400,수성구 범물동 화이트 통유리 감성카페,업데이트 예정,{},35.818163,128.64789,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2505,범물2동 그라운드플로어,그라운드플로어,0.0,8,14,대구 수성구 범안로2길 3-13 1F,10:00 - 19:00,0507-1368-9391,"- 에그타르트는 매일 12시 이후로 나옵니다 (주말,공휴일은 오픈시간이 늦어서 평일보다 좀 더 늦게 나와요!)

- 크로플은 주문이 들어오면 바로 구워드리고 있어서 주문하시면 4-5분 정도 걸려요 (반죽 발효 상태에 따라 조금 더 걸릴 수도 있어요)",업데이트 예정,{},35.8170385,128.6396275,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2511,범어2동 인아워타임 대구범어점,인아워타임 대구범어점,0.0,112,127,대구 수성구 범어로 135 1층,,053-217-2021,테라스가 있는 브런치 샌드위치 맛집,업데이트 예정,{},35.8616408,128.6354809,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2515,황금1동 키다리아저씨의커피볶는집,키다리아저씨 커피볶는집,4.54,31,0,대구 수성구 범어로 62,,053-742-1278,NO INFO,업데이트 예정,{},35.8550683,128.6357614,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2521,범어4동 무인다방 범어힐스테이트점,무인다방 범어힐스테이트점,0.0,2,4,대구 수성구 범어로18길 22 근린생활시설동 1층 110호,04:00 - 24:00,053-1661-5287,첨단시스템 무인으로 만드는 음료를 느껴보세요.철저한 위생관리과 신선하고 좋은 재료들을 제공해 드립니다,업데이트 예정,{},35.8567984,128.6370287,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2522,범어4동 로우멜로우,로우멜로우,0.0,8,3,대구 수성구 범어로18길 86 1층,"09:00 - 21:00
20:30 라스트오더",0507-1479-4986,"Low 낮은 mellow 부드럽고 풍부한, 그윽한 이라는 뜻 입니다.
그에 맞는 커피와 디저트를 만드는 것을 지향하고 있습니다.
또한 오셔서 편히 쉬었다 가는 공간이 되셨으면 합니다.",업데이트 예정,{},35.857228,128.6402742,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2531,범어2동 카페(cafe) 개복치,카페개복치,0.0,14,8,대구 수성구 범어로34길 24 1층,12:00 - 23:00,0507-1480-8014,"안녕하세요 카페 개복치 입니다
저희는 커피뿐아니라 건강음료 해독주스를 주로 판매 배달하는곳입니다 /직접 착즙하여 포장하며 따로 살균처리 과정을 거치지않기에 10일분량만 배달을 합니다/ 근처및 전국택배도 시행중이면 주메뉴는 ABC주스 빼고파주스 레몬오이워터 입니다/ 요즘은 효능이나 먹는법을 따로 표기하지 않아도 검색해보시고 다들 잘드시더라구요 특히 다이어트 디톡스에 도움을 줄수있습니다 / 과채류 구매 할때 국산으로 제때에 구매해 쓰고있으며 쥬스용으로 구매해서 사용하지만 싸다고 재어두고 하지는 않아서 과채류가 튼실해요 참 쌉싸름한 오리지널 밤꿀차도 좋습니다/ 좋게 만들어 둘테니 많이들 들러주세요 감사합니다",업데이트 예정,{},35.86616890000001,128.6357623,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2535,범어3동 핑거커피,핑거커피,0.0,2,2,대구 수성구 범어천로 214,,,NO INFO,업데이트 예정,{},35.8643144,128.6189676,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2541,수성4가동 가로장,가로장,4.39,40,128,대구 수성구 상록로 21-30 하얀건물,,0507-1473-0035,가로장은 가로로 놓여있는 장농이라는 뜻으로 진 열장을 뜻하는 우리말 입니다. 주류 전문점 입니 다. 우선 예약으로 운영하는 매장으로 방...,업데이트 예정,{},35.861644,128.622897,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2542,수성4가동 아띠랑스,아띠랑스,4.51,283,199,대구 수성구 상록로 37,09:00 - 23:00,0507-1322-0453,NO INFO,업데이트 예정,{},35.8628235,128.6237692,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2551,두산동 프레키베이키,프레키베이키,4.79,79,77,대구 수성구 상화로 128 1층 프레키베이키,,0507-1389-7665,프레키베이키의 맛있는 디저트가 당신의 오늘에 소소한 행복이 되었으면 좋겠습니다,업데이트 예정,{},35.8352074,128.6211266,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2557,상동 커피에반하다 대구상동점,커피에반하다 대구상동점,0.0,4,1,대구 수성구 상화로5길 19,09:00 - 21:00,053-763-4324,NO INFO,업데이트 예정,{},35.8356691,128.6097045,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2559,만촌1동 앙버터데이,앙버터데이,0.0,3,6,대구 수성구 세진로 54 상가 1층 ANBUTTERDAY,,0507-1363-6144,"* 매장 오픈 : 화 - 토 12:00 - 20:00
* 매장 휴무 : 일 - 월
* 베이킹 수업은 일요일 포함하여 상시 신청 가능하며
최소 2일 전까지 예약 후 진행됩니다 !

자세한 사항은 아래 아이디 참고 부탁드려요 !
v 카카오채널 : '앙버터데이'
v 인스타 : an_butterday",업데이트 예정,{},35.8632937,128.6412857,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2560,만촌1동 다천산방,다천산방,4.57,181,174,대구 수성구 세진로 93,12:00 - 22:00,053-743-3533,NO INFO,업데이트 예정,{},35.8642647,128.6453383,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2566,수성3가동 도그리치,도그리치,4.71,46,0,대구 수성구 수성로 316-2,10:00 - 01:00,0507-1332-5927,NO INFO,업데이트 예정,{},35.8538033,128.6139993,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2569,상동 프로나운커피,프로나운커피 쇼룸,0.0,8,2,대구 수성구 수성로 71 상가 C동 101호,09:30 - 19:00,0507-1338-2829,프로나운커피에서 직접 로스팅한 다양한 스페셜티 원두와 선별된 음악을 제공하는 쇼룸입니다,업데이트 예정,{},35.8313412,128.60952,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2573,상동 품공방카페,품공방카페,0.0,8,28,대구 수성구 수성로32길 121-18,11:00 - 18:00,010-5650-1833,"직접 로스팅한 맛있는 스페셜티 핸드드립커피를 합리적인 가격에 만끽하실수 있습니다. 원목소품,가죽소품과 커피가 아기자기하게 어울려있는 아늑한 카페입니다.",업데이트 예정,{},35.8358894,128.6143767,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2577,수성1가동 더리터 수성1가점,더리터 수성1가점,0.0,18,1,대구 수성구 수성로69길 41 상가4동 1층 103호,07:30 - 22:00,0507-1315-0460,1리터의 대용량 커피를 합리적인 가격에 맛 보실수있는 더리터 수성1가점입니다.,업데이트 예정,{},35.8554737,128.6111327,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2585,지산2동 더포켓,더포켓,4.46,31,59,대구 수성구 수성못2길 55 2층 더 포켓,10:00 - 21:00,053-768-9929,NO INFO,업데이트 예정,{},35.8262888,128.6227721,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2586,지산2동 체크인치즈,체크인치즈,0.0,153,76,대구 수성구 수성못2길 55-2 1층 별관 체크인치즈,,0507-1308-6608,대구 수성못 수제 치즈 맛집 체크인치즈의 치즈 가 특별한 이유는 기타 첨가제 및 화학 조미료를 사용하지 않고 8시간 이상의 선 작업을 거...,업데이트 예정,{},35.8260894,128.6225715,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2592,고산2동 아티잔,아티잔,0.0,4,45,대구 수성구 시지로 10,09:00 - 21:00,053-721-7797,NO INFO,업데이트 예정,{},35.8424305,128.6921083,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2599,고산2동 페일블루닷,페일블루닷,0.0,20,13,대구 수성구 시지로14길 20 1층,,0507-1368-0283,구움과자 전문 카페,업데이트 예정,{},35.8376645,128.6949388,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2604,고산1동 모모베이커리카페,모모 베이커리 카페,0.0,122,4,대구 수성구 신매로 91,,053-716-7280,"모모베이커리카페는 우리아이가 마음놓고 먹을 수 있는 빵을 만듭니다
모모베이커리카페는 천연발효종, 천연버터를 사용합니다
당일생산 당일판매합니다.
좋은 재료, 신선한 재료를 사용하여 맛있는 빵을 만들기 위해 최선을 다하겠습니다.",업데이트 예정,{},35.8383839,128.7078315,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2608,고산1동 커피지베,커피지베,0.0,6,1,대구 수성구 신매로16길 56-15,,0507-1356-4129,NO INFO,업데이트 예정,{},35.8380391,128.7100513,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2617,상동 멍분의멍,멍분의멍,4.82,16,122,대구 수성구 신천동로 99-1,11:00 - 21:00,010-8605-2503,"애견미용전문, 고양이무마취미용, 대형견미용 , ※ 2021년 부터 당일 미용에약하신분께만 카페 이용 및 운동장 이용이 가능하게 변경됩니...",업데이트 예정,{},35.8339585,128.6067787,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2619,신천2동 이제곱,E² 이제곱,0.0,30,105,대구 수성구 신천동로96길 5,"12:00 - 20:00
19:30 라스트오더",0507-1431-7767,"[이제곱]

런던스타일 샵앤샵 애니콩 건물 1층에 있는 이제곱 디저트 카페입니다. 대전 유명 빵집 '파프'에서 신선하게 구운 바케트와 치아바타를 사용하고, 서울 성수동에서 핫한 햄업체인 세스크 멘슬 잠봉과 햄을 이용하여 샌드위치를 만들어요!
샌드위치는 주문 즉시 조리하여 10~15분 정도 소요 됩니다!

*샌드위치 종류
1. 잠봉뵈르 샌드위치

유기농 통밀을 이용하고, 고급 디저트 버터인 이즈니버터를 사용하여 건강한 스콘을 만들어요! 총 6가지 종류의 스콘이 있으며, 상큼한 과일부터 부드러운 에스프레소와 어울리는 티라미수 스콘까지!

*스콘 종류
1. 유기농 통밀 스콘
2. 바질 스콘
3. 얼그레이 스콘
4. 티라미수 스콘
5. 레몬 스콘
6. 스트로베리 스콘
7. 초코칩 스콘

대전 라운드 커피에서 로스팅한 원두를 매주 납품받아 부드러우면서 고소한 커피를 맛보실 수 있습니다! 다른 커피보다 향이 고소하고, 부드러우며 신선한 커피맛을 즐기실 수 있어요!

* E2(이제곱)은 애니콩(annie.cong) 반려동물 간식 브랜드와 같이운영합니다
*애견동반 가능하며, 커피,디저트,와인취식 가능합니다.
*이국적이고 감성돋는 인테리어, 루프탑을 경험해보세요!
*1층 매장은 반려동물 유모차가 구비되어 있습니다! 유모차 또는 가방을 이용해 주세요!
*루프탑에서는 7kg 미만 반려동물을 풀어놓을 수 있습니다. (매주 목,금 대형견 동반 가능)
*루프탑 이용 시 반려동물 기저귀 착용 필수 입니다! 매장 카운터에서 구매가능합니다!

*19:30분 라스트 오더! 루프탑 마감은 19:50분
겨울 기간 동안 운영 시간 변경 되었습니다!

*네이버 전화 연결이 안될경우 아래 번호로 전화주세요!
 053-774-7767",업데이트 예정,{},35.866521,128.6148503,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2620,수성4가동 피끄,스튜디오 피끄,0.0,7,4,대구 수성구 신천동로96길 54 2층,,010-2665-5901,"키즈베이킹 클래스를 주로 하는 피끄에는
마카롱, 티그레, 샌드쿠키 등 구움과자와
커피가 항상 준비되어 있습니다 : )
마카롱의 종류와 사이드 디저트는 매일 조금씩 변동됩니다
키즈베이킹 클래스는 2주에 한번씩 주제가 변경되며 권장연령은 분리수업이 가능한 46개월부터 9세 이며 이외의 연령은 따로 수업신청이 가능합니다 (인원수 4명 신청시 수업 개설)",업데이트 예정,{},35.8645059,128.6159453,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2624,고산1동 길다방,무인다방,0.0,11,23,대구 수성구 알파시티1로31길 32 엘리소프트 1층,06:00 - 23:00,1661-5287,"Mooinn dabang은 2020년 11월 대구에서 탄생한 로보틱 바리스타엑스가 운영하는 무인카페입니다. 
핸드픽으로 엄선된 스페셜그레이드 생두를 자체적으로 로스팅 한 7일이내의 원두로만 내리는 커피는 풍부한 바디감과 진한 신선함을 전달해드리며 Ade, Punch Cocktail, Yoger Latte, Tea, Juice 등 36가지의 다양한 시그니처메뉴들이 여러분의 눈과 입을 즐겁게 할것입니다.",업데이트 예정,{},35.8348725,128.6802283,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2639,지산2동 팜테이블 수성못점,팜테이블 수성못점,4.46,1698,507,대구 수성구 용학로 115 2동,"10:00 - 23:00
22:00 라스트오더",053-245-9111,"팜테이블을 운영하는 매장입니다. 주차장은 할리스, 롤링핀, 팜테이블 공용주차장입니다.
팜테이블수성못점 

팜테이블은 팬케이크 하우스이며, 여러가지의 팬케이크를 판매하고 한국식으로 풀어낸 한국 최초 팬케이크 전문점입니다.
팜테이블은 행복한 팬케이크와 음료를 판매하며, 언제나 신선하고 좋은재료만 사용하고 있습니다. 
영업시간은 오전 10:00 ~ 오후 23 : 00 까지이고, 마지막 주문은 22 : 00 입니다.",업데이트 예정,{},35.82518330000001,128.6227579,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2645,범물1동 바우어,바우어,4.34,1537,559,대구 수성구 용학로 361,,053-781-0369,Bower는 숲과 정원의나무 그늘 로 도심속의 휴식처가 되고자 합니다.,업데이트 예정,{},35.82689320000001,128.6436744,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2649,두산동 펫타임,펫타임,0.0,3,33,대구 수성구 용학로 80,,,NO INFO,업데이트 예정,{},35.82595,128.618481,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2652,지산2동 푹(PUK),푹,0.0,2,1,대구 수성구 용학로25안길 21 1층,,0507-1312-4990,대구 크림푸딩(매그놀리아푸딩)디저트 등을 판매하는 디저트카페 입니다,업데이트 예정,{},35.8239622,128.626769,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2654,파동 제이블리,제이블리,0.0,7,1,대구 수성구 용학로28길 6-4,11:00 - 20:00,053-782-1400,NO INFO,업데이트 예정,{},35.8233678,128.6246746,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2657,파동 로브커피,로브커피,0.0,7,8,대구 수성구 용학로36길 7,,053-742-8856,NO INFO,업데이트 예정,{},35.8216136,128.6290114,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2662,고산2동 스무디킹 CGV대구스타디움점,스무디킹 CGV대구스타디움점,4.65,27,0,대구 수성구 유니버시아드로 140 B1층,09:00 - 22:00,02-1544-1122,오직 스무디킹에서만 만날 수 있는 뛰어난 맛과 영양밸런스를 갖춘 오리지널 스무디로 건강하고 활기찬 라이프스타일을 즐기세요!,업데이트 예정,{},35.8297517,128.6866385,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2663,고산2동 카페다이노소어,카페 다이노소어,4.48,27,14,대구 수성구 유니버시아드로 140 대구스타디움몰 중앙광장,,053-792-7600,"쥬라기파크를 모티브로 공룡들 사이에서 캠핑을 하며 커피를 마시는 컨셉의 이색카페에요!
인조잔디 위, 실내에서 들려오는 풀벌레 소리와공룡들 사이에서 캠핑을 하는 듯한 기분을 느낄 수 있는 어른과 아이가 함께 즐길 수 있는 공간이랍니다!",업데이트 예정,{},35.8297517,128.6866385,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2666,두산동 푸댕,푸댕,0.0,87,97,대구 수성구 지범로 11 1층,,0507-1317-6765,"안녕하세요 대구 수성못 인근 Handmade Dog Dessert & Cafe ' 푸댕(FOODENG) ' 입니다.
반려견 동반 카페이며 매장 내 조리실에서 애견 수제간식(베이커리&건조) 을 제조 및 판매하고 있습니다.
견주님과 반려견의 편안한 휴식을 제공해드리며 강아지를 사랑하는 비견주님들도 부담없이 이용가능하십니다.
간식은 현장 급여 / 포장 가능하시고 간식 라인업이 매일 다르니 방문 전 미리 전화 주세요. 감사합니다.
- 1인 1음료를 원칙으로 하고 있습니다.
-이 곳은 No kids zone (13세 이상부터 출입가능) 입니다.
- 소형견을 위한 공간으로 10kg이상의 반려견들은 출입이 제한됩니다
- 더 자세한 이용규칙 사항은 등록사진을 통해 고지드리고 있으니 사전 확인 후 방문 부탁드립니다.",업데이트 예정,{},35.8293333,128.6243107,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2675,범물1동 다방공방,다방공방,0.0,7,1440,대구 수성구 지범로 279-1 1층 다방공방,,010-8654-5789,"안녕하세요? 현재 예약제 스튜디오로 변경 중입 니다. 추가 안내가 필요하신 분께서는 네이버 톡 톡 채팅상담 또는 카카오톡, 전화 등으로 ...",업데이트 예정,{},35.8158682,128.6473437,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2679,지산2동 틈카페,틈카페,4.8,19,0,대구 수성구 지범로 50-1 틈카페,,010-5601-1613,인테리어가 예쁜 카페,업데이트 예정,{},35.8261285,128.6264532,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2684,지산1동 커피구락부,커피 구락부,0.0,10,6,대구 수성구 지범로27길 22,"11:00 - 21:00
20:30 라스트오더",0507-1410-2935,NO INFO,업데이트 예정,{},35.8253243,128.6378583,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2690,범물1동 스무디킹,스무디킹 이마트24R대구범물청구점,4.1,17,0,대구 수성구 지범로39길 13,10:00 - 22:00,02-6916-1500,오직 스무디킹에서만 만날 수 있는 뛰어난 맛과 영양밸런스를 갖춘 오리지널 스무디로 건강하고 활기찬 라이프스타일을 즐기세요!,업데이트 예정,{},35.8207328,128.6423818,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2691,범물2동 콤포티에,콤포티에,4.81,67,16,대구 수성구 지범로39길 21-7,12:30 - 19:00,0507-1326-9484,NO INFO,업데이트 예정,{},35.8212852,128.6418713,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2693,지산1동 카페차차,카페차차,0.0,5,4,대구 수성구 지범로40길 6 103동 101호,00:00 - 24:00,0507-1378-8608,"키오스크 전문매장 이며 .. 직접 주문와 음료의 완성까지 잠시나 멋진 바리스타가 되어 보실수 있는 카페차차는... 최상의 원두를 저렴하고 맛있게 즐기실수 있는 공간 입니다^^
늘 편안하게 즐겨주세요^^
1호점(지산점) 수제비건그래놀라.요거트.다이어트바.핸드드립 전문점 입니다 (무학로35길99)
2호점(범물점) 키오스크 전문매장 (24h)",업데이트 예정,{},35.819189,128.6403273,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2698,범물2동 카페프랑세(cafe francais),카페프랑세,0.0,7,5,대구 수성구 지범로46길 29 카페프랑세,,,"핸드드립 커피, 원두커피, 로스터스 카페 카페프랑세 입니다",업데이트 예정,{},35.8154817,128.6431248,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2699,범물1동 지유명차 대구지산범물점,지유명차 대구지산범물점,0.0,9,19,대구 수성구 지범로46길 48 1F,,0507-1333-3642,지유명차를 이용해 주셔서 대단히 감사합니다.,업데이트 예정,{},35.814184,128.641982,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2705,범물1동 선향찻집,선향다예관,0.0,29,21,대구 수성구 지범로48길 28 선향다예관 1층,,053-783-1101,야생화가 가득한 넓은 정원이 있는 전통찻집입니다. 중국과 대만의 명차들을 두루 맛보실 수 있고 여러가지의 대용차도 맛보실 수 있습니다.,업데이트 예정,{},35.8150844,128.6434939,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2708,지산1동 꿀리,꿀리,0.0,6,5,대구 수성구 지산동 1294-12,10:30 - 22:00,053-781-1470,"카페꿀리는 핸드드립커피 전문점으로서 고객들이 여유를 가지고 조금 더 깊이 있는 커피를 즐길수 있는 공간이 되기 위해
노력하는 카페가 되겠습니다..",업데이트 예정,{},35.8255497,128.6394627,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2709,지산2동 버치브롯,버치브롯,4.61,21,0,대구 수성구 지산로 32 우방타운 상가 B4호,,0507-1378-1480,"쿠키클래스/그림클래스/지산동화실/그림화실

좋은 재료로 모든 디저트를 직접 만들어 판매합니다 :)
클래스/디저트판매/커피/쿠키/스콘/기타",업데이트 예정,{},35.8236614,128.6339074,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2711,지산1동 카페지봉,카페지봉,0.0,12,2,대구 수성구 지산로14길 122-6,11:00 - 18:00,010-8868-5272,인테리어 전문업체 라온디자인에서 직접운영하 는 카페지봉입니다. 젊은 감각으로 인테리어한 카페지봉에서 맛있는 커피와 디저트도 드...,업데이트 예정,{},35.825419,128.6401238,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2713,고산3동 위라이크케이크,welikecake,0.0,8,12,대구 수성구 천을로 167-1 102호,,0507-1355-0639,"100%동물성 생크림과 크림치즈로 제작되어요:)
주문제작 케이크, 디자인 케이크, 레터링 케이크, 커스텀 케이크
케이크 샘플은 인스타그램 welike_cake 에서 확인해주세요.
예약은 카카오톡 [위라이크케이크] 로 문의주세요.",업데이트 예정,{},35.843924,128.7090294,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2717,고산3동 카페블루,카페블루,0.0,7,5,대구 수성구 천을로31길 7-14,,,NO INFO,업데이트 예정,{},35.84487360000001,128.7070749,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2737,황금1동 황금점핑&찜질카페,황금점핑&찜질카페,0.0,2,109,대구 수성구 청수로 256-1 2층,,0507-1352-6997,"30분에 500칼로리 소모 점핑운동
내장지방+독소배출 원적외선 편백 찜질
몸매관리/ 내장지방관리/ 체지방관리/
면역력 독소관리/ 체력 컨디션 관리/가 필요한 여성분들을 위한 공간입니다^^
10년경력 간호사출신 체육지도사자격이있는 코치가 안전하고 신나는 점핑운동 서포트 해드려요^^ 24시간 상담환영해요",업데이트 예정,{},35.8404525,128.6363539,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2740,중동 여가투고,여가투고,0.0,5,1,대구 수성구 청수로1길 12 1층 여가투고,,0507-1347-4910,"대구 수성구 중동 희귀식물카페 여가투고 입니다.

고가의 희귀식물이 있는 관계로 예약제로 운영 되고있습니다.

예약은 인스타 @yeoga_togo DM으로 연락주세요.

외부관람은 가능합니다.

식물원에는 노키즈존입니다.

대봉동 한옥카페 여가
대구 중구 달구벌대로446길 18-14

중동 식물카페 여가투고
대구 수성구 중동 청수로1길12 1층 여가투고",업데이트 예정,{},35.8417409,128.6087982,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2742,두산동 차마을다향,차마을 다향,0.0,7,6,대구 수성구 청수로24길 36,10:00 - 21:00,010-9360-3914,"청도군 청도읍 부야리,
산들이 겹쳐 깊은 골짜기를 이루는 곳에서
'다향' 효소차의 원재료가 탄생합니다.

참나무 뿌리를 훑어 흐르는 맑은 산물과
깨끗한 바람이 키워 낸
산딸기, 개복숭, 감...

사람이 재배한 것들과는
맛과 향, 영양을 비교할 수 없는 재료를 
하나하나 직접 수확해
여러 해 동굴 속에서 발효시키면
비로소 '다향' 효소차가 완성됩니다.

이 한 잔에 담긴 건강을
여러분과 나누고 싶습니다.",업데이트 예정,{},35.8384344,128.6211928,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2750,상동 하마,HAMA,4.57,58,0,대구 수성구 청수로4길 56,,053-761-1719,NO INFO,업데이트 예정,{},35.83859260000001,128.6094019,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2755,범어4동 더 THE맛있는과일1L커피 대구범어점,THE더맛있는과일&1L커피 대구범어점,0.0,8,9,"대구 수성구 청호로 433 범어효성해링턴플레이스 105동 1층 1호, 2호",12:00 - 01:30,0507-1325-4745,THE더맛있는과일&1L커피 대구범어점 입니다.,업데이트 예정,{},35.8555472,128.6399031,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2756,황금1동 마을카페,마을카페,4.56,38,0,대구 수성구 청호로69길 67,10:30 - 19:00,053-259-0025,NO INFO,업데이트 예정,{},35.8496152,128.6358374,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2759,범어4동 잔향,카페 잔향,0.0,9,5,대구 수성구 청호로85안길 33 1층 카페 잔향,"12:00 - 21:00
20:30 라스트오더",0507-1341-4049,카페 잔향은 큰 위로와 따스함을 느낄수 있는..그리고 물고기와 음악이 함께하는 자그마한 카페입니다.,업데이트 예정,{},35.8566655,128.6402166,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2768,가창면 제주가는길,제주가는길,4.53,63,210,대구 수성구 파동로18길 51-5 제주가는길,10:00 - 17:00,0507-1341-0708,"이탈리안 로컬푸드 브런치 전문매장입니다
전화하고 오시는걸 추천드려요!!^^ 저녁
특별 다이닝 코스요리 식사주문은 하루 전 예약만 받습니다",업데이트 예정,{},35.8123054,128.6207367,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2777,만촌1동 웨이크업 제이,"웨이크업,제이",0.0,6,1,대구 수성구 화랑로 110-4 1층,"08:40 - 21:00
20:30 라스트오더",0507-1430-1092,NO INFO,업데이트 예정,{},35.8729034,128.6387418,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2782,만촌1동 웨이비커피,웨이비커피,0.0,14,8,"대구 수성구 화랑로 74 남측 웨이비커피 (만촌동, 동영빌딩)",,0507-1365-9585,"다양하고 품질 좋은 신선한 원두커피를 합리적인 가격에 구매 가능한 전문커피제조원입니다. 쇼룸형식의 매장을 운영 중이며 에스프레소,필터커피등 다양한 종류의 커피 메뉴를 즐기실 수 있습니다.* 주차가 어려운 점 양해 부탁 드립니다.*",업데이트 예정,{},35.8713764,128.6350792,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2783,만촌1동 니어하우스,니어하우스,0.0,1,13,"대구 수성구 화랑로12길 8 , 메트로월드상가 1층",,010-5421-2017,NO INFO,업데이트 예정,{},35.8712065,128.634298,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2786,황금2동 명덕빵앗간,명덕빵앗간,0.0,23,2,대구 수성구 황금동 729-11,10:00 - 22:00,,NO INFO,업데이트 예정,{},35.8488235,128.6203684,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2787,만촌1동 소연당,소연당,0.0,6,65,대구 수성구 효행로 16 1층 소연당,"10:00 - 21:00
20:50 라스트오더",0507-1325-7242,도심에서 편안히 차드시며 쌀푸드로 건강 돌보며 편히 쉬는 곳입니다. 티클래스와 푸드클래스도 진행합니다. 차로서 몸을 돌보고 마음을 ...,업데이트 예정,{},35.8767431,128.650199,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2789,효목1동 바파바로,바파바로,4.57,915,652,대구 수성구 효행로 5,,0507-1427-6080,"바파바로를 늘 사랑해 주셔서 진심으로 감사 드 립니다 :) 바파바로 대표 블랙푸드 '발아흑미차'는 항암, 항염, 고혈압, 당뇨, 비만, 치매, 혈관...",업데이트 예정,{},35.8779462,128.6511379,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2794,황금2동 시베리안빙수킹&카페 황금점,시베리안빙수킹&카페 황금점,0.0,11,2,대구 수성구 희망로36길 113 1층,"11:30 - 02:00
01:50 라스트오더",0507-1411-6764,"시베리안빙수킹&카페 황금점

대구 수성구 최고의 빙수 맛집

모든 음료는 깔끔한 캔포장으로 배달되어 음료가 새지 않아요~^^

단체주문시에는 하루전 또는 최소2~4시간전 미리 예약해주시면 감사하겠습니다.

500ml 아이스음료 없이 원하시면 355ml 페트캔에 담아 나갑니다(요청사항필히기재)",업데이트 예정,{},35.84532670000001,128.6235824,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2826,성내2동 에스파스,에스파스,4.41,1292,126,대구 중구 국채보상로 552,07:30 - 01:00,053-267-7788,"대구 중구에 유럽풍 베이커리카페입니다.
우리가게에서는 모든제품에 방부제나 화학첨가물을 사용하지않고 정직한 재료만을 엄선하여 사용합니다.",업데이트 예정,{},35.8703915,128.5909837,0,0,0,0,0,0,0,0,0,0,0,0,0,0
